"FECHA","HORA","ACO","AJM","ATI","BJU","CAM","CCA","CHO","COY","CUA","CUT","FAC","FAR","GAM","HGM","INN","IZT","LLA","LPR","MER","MGH","MON","MPA","NEZ","PED","SAC","SAG","SFE","SJA","TAH","TLA","TLI","UAX","UIZ","VIF","XAL"
"2019-02-18",14,-99,-99,12,-99,-99,3,3,-99,9,9,15,-99,-99,4,-99,4,5,-99,4,7,-99,-99,4,-99,-99,6,6,-99,1,11,8,2,3,5,9
"2019-02-18",15,-99,-99,6,-99,-99,3,3,-99,3,6,7,-99,-99,4,-99,4,4,-99,7,6,-99,-99,3,-99,-99,5,2,-99,1,5,4,2,3,4,7
"2019-02-18",16,-99,-99,4,-99,-99,3,4,-99,4,5,6,-99,-99,5,-99,5,4,-99,6,6,-99,-99,4,-99,-99,6,3,-99,1,4,3,2,4,3,6
"2019-02-18",17,-99,-99,3,-99,-99,4,5,-99,4,4,5,-99,-99,6,-99,7,5,-99,6,8,-99,-99,4,-99,-99,6,5,-99,2,4,3,3,4,3,9
"2019-02-18",18,-99,-99,4,-99,-99,5,5,-99,4,6,6,-99,-99,7,-99,8,7,-99,7,9,-99,-99,5,3,-99,9,5,-99,2,7,5,3,5,5,10
"2019-02-18",19,-99,-99,8,-99,-99,5,9,-99,7,13,8,-99,-99,11,-99,11,10,-99,10,13,-99,-99,8,5,-99,11,9,-99,5,10,9,5,6,8,13
"2019-02-18",20,-99,-99,13,-99,-99,8,12,-99,9,20,15,-99,-99,10,-99,10,11,-99,10,15,-99,-99,13,7,-99,13,4,-99,5,13,10,5,8,12,-99
"2019-02-18",21,-99,-99,15,-99,-99,10,15,-99,7,20,12,-99,-99,11,-99,12,16,-99,12,14,-99,-99,17,8,-99,16,10,-99,7,16,13,6,9,14,20
"2019-02-18",22,-99,-99,19,-99,-99,16,11,-99,7,20,16,-99,-99,12,-99,12,20,-99,15,17,-99,-99,17,14,-99,16,19,-99,7,23,15,7,11,13,20
"2019-02-18",23,-99,-99,14,-99,-99,19,13,-99,10,18,12,-99,-99,15,-99,14,20,-99,21,21,-99,-99,19,17,-99,16,20,-99,5,21,17,10,18,10,19
"2019-02-18",24,-99,-99,9,-99,-99,16,13,-99,4,15,16,-99,-99,18,-99,11,19,-99,20,22,-99,-99,19,17,-99,15,14,-99,10,18,22,10,15,11,22
"2019-02-19",1,-99,-99,11,-99,-99,15,10,-99,5,14,14,-99,-99,15,-99,9,15,-99,17,20,-99,-99,15,9,-99,13,7,-99,9,16,21,7,10,17,21
"2019-02-19",2,-99,-99,11,-99,-99,13,3,-99,6,12,13,-99,-99,10,-99,10,19,-99,14,18,-99,-99,13,12,-99,10,3,-99,10,16,20,9,10,14,20
"2019-02-19",3,-99,-99,9,-99,-99,11,7,-99,4,10,10,-99,-99,10,-99,10,17,-99,10,16,-99,-99,12,10,-99,7,3,-99,5,14,17,7,8,12,17
"2019-02-19",4,-99,-99,9,-99,-99,10,11,-99,6,10,9,-99,-99,10,-99,9,15,-99,9,16,-99,-99,7,12,-99,8,3,-99,4,11,19,6,6,12,14
"2019-02-19",5,-99,-99,9,-99,-99,10,10,-99,3,10,8,-99,-99,11,-99,12,16,-99,12,17,-99,-99,12,12,-99,11,3,-99,2,12,18,7,6,11,15
"2019-02-19",6,-99,-99,10,-99,-99,10,11,-99,5,10,10,-99,-99,14,-99,13,16,-99,15,17,-99,-99,13,11,-99,13,5,-99,6,11,17,6,10,11,16
"2019-02-19",7,-99,-99,11,-99,-99,10,12,-99,7,12,11,-99,-99,14,-99,14,15,-99,14,18,-99,-99,13,11,-99,13,10,-99,9,13,16,9,13,11,18
"2019-02-19",8,-99,-99,11,-99,-99,10,10,-99,7,17,12,-99,-99,13,-99,14,16,-99,18,16,-99,-99,14,13,-99,14,12,-99,9,13,17,10,13,11,19
"2019-02-19",9,-99,-99,10,-99,-99,16,10,-99,8,16,15,-99,-99,12,-99,12,25,-99,16,17,-99,-99,13,15,-99,16,10,-99,7,20,18,8,10,19,21
"2019-02-19",10,-99,-99,16,-99,-99,14,5,-99,10,15,24,-99,-99,13,-99,10,15,-99,12,14,-99,-99,5,23,-99,16,11,-99,6,15,18,10,6,23,17
"2019-02-19",11,-99,-99,14,-99,-99,10,2,-99,-99,19,20,-99,-99,10,-99,10,14,-99,11,13,-99,-99,4,11,-99,12,9,-99,1,16,9,3,4,19,20
"2019-02-19",12,-99,-99,9,-99,-99,9,3,-99,-99,16,12,-99,-99,8,-99,4,10,-99,10,10,-99,-99,3,8,-99,5,6,-99,0,9,7,2,2,13,11
"2019-02-19",13,-99,-99,4,-99,-99,5,2,-99,-99,8,5,-99,-99,5,-99,4,5,-99,4,6,-99,-99,3,5,-99,4,1,-99,1,7,7,2,2,5,7
"2019-02-19",14,-99,-99,2,-99,-99,5,3,-99,-99,3,4,-99,-99,6,-99,-99,4,-99,5,4,-99,-99,3,-99,-99,5,2,-99,1,5,4,2,3,5,8
"2019-02-19",15,-99,-99,2,-99,-99,4,3,-99,2,3,5,-99,-99,6,-99,6,4,-99,5,4,-99,-99,2,2,-99,5,2,-99,2,4,3,2,3,3,8
"2019-02-19",16,-99,-99,3,-99,-99,2,3,-99,2,3,4,-99,-99,5,-99,6,6,-99,7,4,-99,-99,3,2,-99,6,3,-99,1,4,3,2,3,2,9
"2019-02-19",17,-99,-99,3,-99,-99,2,4,-99,2,3,4,-99,-99,4,-99,5,5,-99,8,5,-99,-99,3,2,-99,6,3,-99,2,5,3,2,4,3,9
"2019-02-19",18,-99,-99,2,-99,-99,2,5,-99,2,3,4,-99,-99,4,-99,5,7,-99,7,7,-99,-99,4,2,-99,7,3,-99,2,6,4,2,4,4,10
"2019-02-19",19,-99,-99,4,-99,-99,4,10,-99,6,5,8,-99,-99,7,-99,7,11,-99,9,7,-99,-99,5,3,-99,10,4,-99,3,9,7,4,7,6,11
"2019-02-19",20,-99,-99,5,-99,-99,10,15,-99,10,7,10,-99,-99,10,-99,11,12,-99,12,12,-99,-99,7,9,-99,13,11,-99,5,9,10,10,11,11,13
"2019-02-19",21,-99,-99,3,-99,-99,12,17,-99,10,7,8,-99,-99,14,-99,14,13,-99,15,16,-99,-99,11,8,-99,14,10,-99,2,8,11,11,14,11,14
"2019-02-19",22,-99,-99,3,-99,-99,11,16,-99,10,9,8,-99,-99,13,-99,15,12,-99,14,12,-99,-99,14,9,-99,11,10,-99,6,10,10,10,13,10,13
"2019-02-19",23,-99,-99,7,-99,-99,11,13,-99,6,10,11,-99,-99,13,-99,15,11,-99,14,11,-99,-99,13,7,-99,11,5,-99,8,11,9,11,13,10,12
"2019-02-19",24,-99,-99,9,-99,-99,9,13,-99,6,10,10,-99,-99,13,-99,14,11,-99,14,10,-99,-99,12,6,-99,12,5,-99,8,12,11,10,13,10,11
"2019-02-20",1,-99,-99,8,-99,-99,9,11,-99,9,10,9,-99,15,12,-99,12,13,-99,14,10,-99,-99,12,3,-99,14,4,-99,7,11,11,9,11,10,14
"2019-02-20",2,-99,-99,6,-99,-99,10,10,-99,9,10,9,-99,14,12,-99,11,15,-99,13,10,-99,-99,11,3,-99,14,8,-99,7,10,11,10,11,11,12
"2019-02-20",3,-99,-99,7,-99,-99,9,9,-99,2,8,8,-99,13,11,-99,12,13,-99,12,12,-99,-99,12,5,-99,14,9,-99,5,10,11,8,7,11,12
"2019-02-20",4,-99,-99,7,-99,-99,7,7,-99,1,8,8,-99,12,10,-99,11,12,-99,12,12,-99,-99,12,4,-99,12,6,-99,4,10,11,8,6,10,14
"2019-02-20",5,-99,-99,8,-99,-99,8,8,-99,3,8,9,-99,12,10,-99,10,13,-99,11,13,-99,-99,12,4,-99,11,7,-99,3,10,11,8,10,10,14
"2019-02-20",6,-99,-99,9,-99,-99,8,8,-99,5,8,9,-99,12,11,-99,11,12,-99,11,16,-99,-99,12,5,-99,11,9,-99,5,10,12,8,10,10,13
"2019-02-20",7,-99,-99,9,-99,-99,9,9,-99,6,10,10,-99,14,11,-99,11,12,-99,12,19,-99,-99,12,10,-99,11,10,-99,7,11,12,9,11,10,13
"2019-02-20",8,-99,-99,9,-99,-99,9,9,-99,7,15,10,-99,16,12,-99,12,14,-99,13,17,-99,-99,14,10,-99,11,12,-99,6,11,13,10,17,11,-99
"2019-02-20",9,-99,-99,14,-99,-99,10,10,-99,4,15,15,-99,16,15,-99,15,21,-99,15,17,-99,-99,21,10,-99,19,7,-99,9,20,22,14,13,15,26
"2019-02-20",10,-99,-99,23,-99,-99,13,5,-99,3,17,13,-99,23,17,-99,20,29,-99,18,20,-99,-99,14,14,-99,24,8,-99,9,22,28,14,11,20,28
"2019-02-20",11,-99,-99,11,-99,-99,10,2,-99,9,14,13,-99,16,11,-99,15,9,-99,11,16,-99,-99,13,7,-99,10,11,-99,1,20,27,8,7,26,15
"2019-02-20",12,-99,-99,12,-99,-99,8,1,-99,2,10,14,-99,8,7,-99,6,5,-99,7,8,-99,-99,7,6,-99,8,6,-99,1,14,7,4,5,10,8
"2019-02-20",13,-99,-99,7,-99,-99,3,2,-99,1,10,5,-99,6,5,-99,4,7,-99,5,7,-99,-99,3,1,-99,6,1,-99,1,7,7,3,4,5,10
"2019-02-20",14,-99,-99,2,-99,-99,1,3,-99,2,7,3,-99,2,2,-99,2,6,-99,4,3,-99,-99,2,1,-99,5,2,-99,1,3,4,2,3,5,7
"2019-02-20",15,-99,-99,3,-99,-99,1,3,-99,3,3,4,-99,2,3,-99,3,5,-99,5,3,-99,-99,3,1,-99,5,2,-99,1,4,2,2,3,4,5
"2019-02-20",16,-99,-99,4,-99,-99,1,3,-99,3,3,5,-99,4,4,-99,6,4,-99,5,4,-99,-99,3,1,-99,6,2,-99,1,4,3,2,3,3,8
"2019-02-20",17,-99,-99,3,-99,-99,2,3,-99,3,5,4,-99,-99,5,-99,-99,5,-99,7,5,-99,-99,3,2,-99,6,3,-99,1,5,3,2,4,5,8
"2019-02-20",18,-99,-99,2,-99,-99,3,3,-99,3,5,4,-99,-99,4,-99,6,5,-99,9,6,-99,-99,3,2,-99,7,3,-99,2,5,5,2,4,5,9
"2019-02-20",19,-99,-99,5,-99,-99,4,8,-99,4,6,6,-99,8,6,-99,6,7,-99,8,5,-99,-99,5,3,-99,8,4,-99,3,7,6,4,6,5,10
"2019-02-20",20,-99,-99,6,-99,-99,7,10,-99,4,9,8,-99,8,6,-99,7,10,-99,8,7,-99,-99,7,2,-99,10,5,-99,4,9,7,7,8,7,11
"2019-02-20",21,-99,-99,5,-99,-99,7,11,-99,5,10,9,-99,12,9,-99,10,12,-99,10,7,-99,-99,9,3,-99,12,7,-99,3,9,9,7,9,9,13
"2019-02-20",22,-99,-99,8,-99,-99,9,10,-99,4,10,10,-99,13,11,-99,10,13,-99,11,10,-99,-99,10,5,-99,14,10,-99,2,8,9,9,9,10,12
"2019-02-20",23,-99,-99,8,-99,-99,9,11,-99,3,10,9,-99,11,10,-99,11,11,-99,10,11,-99,-99,11,7,-99,14,9,-99,3,8,8,9,9,9,13
"2019-02-20",24,-99,-99,6,-99,-99,10,8,-99,5,10,6,-99,11,10,-99,9,12,-99,10,11,-99,-99,12,8,-99,12,8,-99,5,10,10,8,9,10,11
"2019-02-21",1,-99,1,3,-99,-99,9,10,-99,4,9,4,-99,11,11,-99,9,13,-99,10,10,-99,-99,11,7,-99,12,9,-99,9,8,10,7,10,9,13
"2019-02-21",2,-99,1,3,-99,-99,4,8,-99,5,8,3,-99,10,10,-99,9,11,-99,10,10,-99,-99,10,3,-99,11,6,-99,7,8,9,8,10,10,10
"2019-02-21",3,-99,1,6,-99,-99,8,9,-99,5,8,5,-99,10,10,-99,10,12,-99,10,9,-99,-99,10,5,-99,10,5,-99,3,8,9,7,9,9,10
"2019-02-21",4,-99,1,6,-99,-99,8,8,-99,3,8,4,-99,9,10,-99,10,11,-99,10,10,-99,-99,6,5,-99,9,1,-99,2,7,9,5,8,8,11
"2019-02-21",5,-99,1,5,-99,-99,7,3,-99,1,8,3,-99,10,9,-99,9,11,-99,9,11,-99,-99,3,1,-99,8,1,-99,3,9,8,4,8,8,10
"2019-02-21",6,-99,1,7,-99,-99,7,6,-99,2,9,6,-99,10,7,-99,9,11,-99,9,13,-99,-99,5,1,-99,8,2,-99,4,10,9,3,7,8,11
"2019-02-21",7,-99,2,8,-99,-99,8,8,-99,5,9,10,-99,11,10,-99,10,11,-99,10,11,-99,-99,9,2,-99,8,7,-99,5,11,9,5,8,9,12
"2019-02-21",8,-99,2,10,-99,-99,9,6,-99,5,13,11,-99,12,11,-99,10,11,-99,11,11,-99,-99,9,-99,-99,9,10,-99,6,11,11,8,-99,10,13
"2019-02-21",9,-99,3,5,-99,-99,7,-99,-99,3,12,9,-99,10,11,-99,8,14,-99,10,11,-99,-99,8,6,-99,9,6,-99,5,10,10,4,7,17,13
"2019-02-21",10,-99,2,5,-99,-99,5,2,-99,2,6,4,-99,6,5,-99,5,8,-99,5,7,-99,-99,5,2,-99,-99,4,-99,2,8,9,2,3,13,10
"2019-02-21",11,-99,1,2,-99,-99,2,1,-99,2,4,3,-99,4,3,-99,3,5,-99,4,4,-99,-99,2,1,-99,-99,1,-99,0,7,8,1,2,6,6
"2019-02-21",12,-99,1,2,-99,-99,1,2,-99,2,2,3,-99,3,3,-99,2,4,-99,-99,3,-99,-99,2,1,-99,-99,-99,-99,0,3,3,1,2,5,6
"2019-02-21",13,-99,1,2,-99,-99,3,1,-99,2,2,3,-99,3,-99,-99,4,5,-99,-99,4,-99,-99,2,1,-99,-99,2,-99,1,3,3,2,2,4,6
"2019-02-21",14,-99,1,2,-99,-99,3,2,-99,2,2,4,-99,3,-99,-99,4,4,-99,5,4,-99,-99,2,1,-99,-99,2,-99,1,3,3,2,3,3,7
"2019-02-21",15,-99,1,2,-99,-99,1,2,-99,2,2,4,-99,4,-99,-99,-99,4,-99,6,4,-99,-99,-99,2,-99,-99,2,-99,1,5,3,2,3,3,-99
"2019-02-21",16,-99,1,2,-99,-99,1,3,-99,2,2,4,-99,-99,-99,-99,3,5,-99,6,4,-99,-99,3,1,-99,4,2,-99,1,5,5,2,4,4,6
"2019-02-21",17,-99,1,2,-99,-99,1,3,-99,3,2,4,-99,-99,3,-99,4,7,-99,6,4,-99,-99,4,2,-99,4,2,-99,1,5,5,2,3,3,5
"2019-02-21",18,-99,2,3,-99,-99,2,4,-99,4,3,4,-99,5,5,-99,5,9,-99,6,7,-99,-99,3,2,-99,6,3,-99,1,6,6,2,4,5,7
"2019-02-21",19,-99,3,6,-99,-99,4,5,-99,10,7,10,-99,6,6,-99,6,10,-99,7,10,-99,-99,6,3,-99,9,7,-99,1,9,9,3,6,8,10
"2019-02-21",20,-99,2,4,-99,-99,4,7,-99,11,8,10,-99,8,7,-99,8,11,-99,10,10,-99,-99,8,5,-99,10,9,-99,1,12,11,4,7,13,10
"2019-02-21",21,-99,2,4,-99,-99,7,8,-99,7,6,9,-99,10,10,-99,9,13,-99,10,10,-99,-99,10,4,-99,13,9,-99,4,10,11,5,9,10,10
"2019-02-21",22,-99,1,2,-99,-99,7,10,-99,3,7,8,-99,10,10,-99,11,11,-99,10,8,-99,-99,10,5,-99,10,8,-99,3,10,10,7,10,9,11
"2019-02-21",23,-99,1,8,-99,-99,8,9,-99,4,9,10,-99,10,12,-99,12,11,-99,11,11,-99,-99,12,6,-99,11,9,-99,8,10,10,8,11,10,11
"2019-02-21",24,-99,3,7,-99,-99,10,3,-99,5,8,10,-99,10,12,-99,12,11,-99,12,12,-99,-99,11,6,-99,11,9,-99,6,11,9,9,11,10,11
"2019-02-22",1,-99,2,8,-99,-99,10,6,-99,5,10,10,-99,10,12,-99,10,11,-99,13,11,-99,-99,10,8,-99,10,7,-99,3,10,10,9,11,10,11
"2019-02-22",2,-99,1,6,-99,-99,7,8,-99,6,9,10,-99,10,11,-99,10,12,-99,11,11,-99,-99,10,4,-99,11,6,-99,6,10,10,9,10,10,11
"2019-02-22",3,-99,0,6,-99,-99,5,7,-99,5,7,9,-99,10,11,-99,10,13,-99,11,11,-99,-99,10,2,-99,10,5,-99,7,9,10,8,10,9,11
"2019-02-22",4,-99,0,6,-99,-99,5,6,-99,5,7,8,-99,10,10,-99,10,10,-99,10,11,-99,-99,9,2,-99,9,5,-99,5,9,10,8,9,8,10
"2019-02-22",5,-99,1,6,-99,-99,8,8,-99,4,7,8,-99,10,10,-99,10,9,-99,10,10,-99,-99,9,5,-99,9,6,-99,4,9,11,7,9,7,10
"2019-02-22",6,-99,1,7,-99,-99,7,9,-99,5,7,7,-99,10,10,-99,9,9,-99,10,11,-99,-99,10,6,-99,9,6,-99,6,9,10,7,9,8,13
"2019-02-22",7,-99,2,7,-99,-99,7,9,-99,7,7,8,-99,11,10,-99,10,10,-99,10,11,-99,-99,10,7,-99,9,7,-99,6,10,10,8,10,9,13
"2019-02-22",8,-99,2,7,-99,-99,8,12,-99,8,12,9,-99,12,9,-99,10,10,-99,11,12,-99,-99,10,8,-99,9,7,-99,6,10,11,7,10,9,11
"2019-02-22",9,-99,5,11,-99,-99,10,11,-99,8,11,12,-99,18,10,-99,12,13,-99,15,16,-99,-99,15,10,-99,10,6,-99,7,15,17,8,13,11,21
"2019-02-22",10,-99,8,17,-99,-99,11,11,-99,4,16,28,-99,26,15,-99,23,23,-99,28,14,-99,-99,23,11,-99,20,5,-99,5,20,23,8,23,25,30
"2019-02-22",11,-99,6,13,-99,-99,8,9,-99,1,15,12,-99,16,19,-99,18,16,-99,29,11,-99,-99,21,9,-99,14,-99,-99,3,20,18,4,17,22,19
"2019-02-22",12,-99,2,9,-99,-99,5,5,-99,2,12,9,-99,11,7,-99,6,9,-99,13,8,-99,-99,10,4,-99,9,5,-99,1,15,10,2,6,11,11
"2019-02-22",13,-99,2,5,-99,-99,4,5,-99,2,7,3,-99,6,7,-99,5,9,-99,9,5,-99,-99,7,4,-99,7,3,-99,3,5,9,2,4,9,9
"2019-02-22",14,-99,4,3,-99,-99,4,4,-99,3,6,5,-99,5,6,-99,5,6,-99,6,6,-99,-99,5,3,-99,6,3,-99,2,4,5,2,5,4,8
"2019-02-22",15,-99,3,3,-99,-99,5,3,-99,3,3,5,-99,4,6,-99,4,6,-99,7,7,-99,-99,6,3,-99,6,4,-99,2,5,4,2,6,3,10
"2019-02-22",16,-99,4,2,-99,-99,3,4,-99,4,2,4,-99,-99,6,-99,5,6,-99,9,6,-99,-99,6,4,-99,9,4,-99,2,7,5,3,6,4,10
"2019-02-22",17,-99,3,2,-99,-99,5,5,-99,4,3,3,-99,5,8,-99,6,9,-99,10,5,-99,-99,6,4,-99,-99,4,-99,2,6,6,3,6,4,12
"2019-02-22",18,-99,1,4,-99,-99,3,5,-99,4,4,5,-99,8,9,-99,8,11,-99,11,8,-99,-99,7,4,-99,-99,7,-99,2,7,7,4,7,4,12
"2019-02-22",19,-99,2,3,-99,-99,6,7,-99,3,4,4,-99,10,7,-99,10,13,-99,12,6,-99,-99,9,5,-99,-99,6,-99,2,6,8,5,8,7,11
"2019-02-22",20,-99,5,3,-99,-99,7,10,-99,4,5,9,-99,10,9,-99,11,12,-99,10,7,-99,-99,10,7,-99,-99,4,-99,4,7,9,5,9,8,10
"2019-02-22",21,-99,6,5,-99,-99,14,10,-99,4,6,11,-99,10,9,-99,13,13,-99,10,10,-99,-99,15,12,-99,16,6,-99,10,12,10,5,12,8,12
"2019-02-22",22,-99,7,8,-99,-99,16,11,-99,3,9,11,-99,10,10,-99,14,15,-99,15,8,-99,-99,15,13,-99,15,6,-99,10,11,10,12,18,9,18
"2019-02-22",23,-99,8,9,-99,-99,14,10,-99,4,9,10,-99,13,9,-99,9,12,-99,10,8,-99,-99,14,10,-99,15,6,-99,12,11,10,13,18,9,16
"2019-02-22",24,-99,5,8,-99,-99,7,7,-99,2,5,10,-99,10,8,-99,7,10,-99,10,6,-99,-99,14,6,-99,9,4,-99,10,10,10,13,9,8,9
"2019-02-23",1,-99,8,7,-99,-99,4,9,-99,2,8,9,-99,9,10,-99,10,9,-99,10,7,-99,-99,12,2,-99,9,3,-99,7,9,9,11,9,8,9
"2019-02-23",2,-99,4,7,-99,-99,4,8,-99,3,7,7,-99,8,9,-99,10,9,-99,10,9,-99,-99,11,3,-99,9,5,-99,8,9,7,10,13,7,7
"2019-02-23",3,-99,2,6,-99,-99,4,7,-99,2,7,7,-99,9,10,-99,12,10,-99,12,9,-99,-99,10,2,-99,10,5,-99,8,9,8,8,11,8,9
"2019-02-23",4,-99,1,6,-99,-99,7,6,-99,4,7,7,-99,9,11,-99,11,9,-99,10,10,-99,-99,10,4,-99,9,4,-99,7,8,8,9,10,7,10
"2019-02-23",5,-99,3,6,-99,-99,7,7,-99,5,7,6,-99,8,10,-99,10,9,-99,10,11,-99,-99,9,5,-99,9,4,-99,7,7,8,8,10,8,9
"2019-02-23",6,-99,6,6,-99,-99,6,8,-99,6,7,6,-99,9,10,-99,10,10,-99,10,12,-99,-99,9,4,-99,9,6,-99,7,7,8,7,10,8,9
"2019-02-23",7,-99,7,6,-99,-99,6,7,-99,7,6,6,-99,8,10,-99,10,10,-99,12,10,-99,-99,9,5,-99,10,7,-99,7,7,9,7,10,7,10
"2019-02-23",8,-99,6,7,-99,-99,7,9,-99,7,9,6,-99,10,9,-99,9,12,-99,13,10,-99,-99,10,6,-99,11,7,-99,7,7,10,7,11,8,12
"2019-02-23",9,-99,5,9,-99,-99,8,10,-99,6,10,10,-99,13,11,-99,14,17,-99,13,11,-99,-99,14,5,-99,16,5,-99,10,11,12,10,14,12,13
"2019-02-23",10,-99,6,10,-99,-99,9,10,-99,5,10,13,-99,20,16,-99,17,17,-99,20,15,-99,-99,12,7,-99,16,5,-99,10,13,19,9,15,10,20
"2019-02-23",11,-99,5,16,-99,-99,9,10,-99,6,7,20,-99,15,21,-99,14,11,-99,21,18,-99,-99,9,7,-99,13,6,-99,6,15,16,11,11,6,21
"2019-02-23",12,-99,5,13,-99,-99,11,10,-99,7,7,23,-99,7,18,-99,14,8,-99,17,17,-99,-99,6,8,-99,10,7,-99,8,14,14,10,8,6,17
"2019-02-23",13,-99,8,8,-99,-99,10,8,-99,7,6,17,-99,6,15,-99,10,8,-99,12,15,-99,-99,5,9,-99,8,6,-99,8,14,13,8,6,7,15
"2019-02-23",14,-99,8,9,-99,-99,7,3,-99,10,5,13,-99,4,9,-99,7,8,-99,8,12,-99,-99,5,8,-99,7,9,-99,4,16,11,5,6,7,9
"2019-02-23",15,-99,8,8,-99,-99,7,4,-99,10,4,13,-99,5,8,-99,6,9,-99,8,11,-99,-99,5,7,-99,5,8,-99,3,13,10,4,5,6,9
"2019-02-23",16,-99,8,7,-99,-99,6,3,-99,4,4,10,-99,6,10,-99,6,9,-99,13,9,-99,-99,6,6,-99,8,8,-99,4,12,8,4,6,6,12
"2019-02-23",17,-99,7,4,-99,-99,6,4,-99,4,4,7,-99,5,10,-99,8,8,-99,10,11,-99,-99,7,6,-99,10,6,-99,3,9,6,4,8,4,12
"2019-02-23",18,-99,5,3,-99,-99,6,4,-99,6,5,3,-99,6,11,-99,9,9,-99,16,10,-99,-99,9,6,-99,11,6,-99,3,5,7,5,9,5,16
"2019-02-23",19,-99,3,5,-99,-99,6,5,-99,7,11,4,-99,9,9,-99,10,18,-99,12,8,-99,-99,8,9,-99,13,11,-99,2,6,11,5,9,8,16
"2019-02-23",20,-99,4,5,-99,-99,6,10,-99,4,10,6,-99,10,7,-99,8,14,-99,9,4,-99,-99,9,6,-99,11,4,-99,4,5,16,5,8,14,12
"2019-02-23",21,-99,5,7,-99,-99,5,12,-99,5,9,8,-99,11,7,-99,8,10,-99,10,5,-99,-99,10,6,-99,11,8,-99,6,10,10,6,10,9,16
"2019-02-23",22,-99,8,7,-99,-99,7,9,-99,5,10,9,-99,6,9,-99,10,10,-99,10,8,-99,-99,8,8,-99,10,8,-99,7,11,10,7,8,7,11
"2019-02-23",23,-99,10,13,-99,-99,8,10,-99,10,7,14,-99,5,9,-99,13,6,-99,10,13,-99,-99,9,9,-99,9,8,-99,5,12,9,8,9,6,11
"2019-02-23",24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-02-24",1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-02-24",2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-02-24",3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-02-24",4,-99,2,6,-99,-99,12,12,-99,6,11,10,-99,13,13,-99,12,8,-99,13,10,-99,-99,10,8,-99,10,9,-99,10,11,10,14,14,6,14
"2019-02-24",5,-99,9,6,-99,-99,10,11,-99,6,10,6,-99,9,16,-99,14,6,-99,13,9,-99,-99,8,9,-99,5,7,-99,10,12,6,12,10,5,5
"2019-02-24",6,-99,9,5,-99,-99,6,10,-99,4,9,5,-99,12,12,-99,13,10,-99,13,8,-99,-99,9,6,-99,7,7,-99,10,10,9,12,12,5,9
"2019-02-24",7,-99,6,8,-99,-99,7,10,-99,6,10,6,-99,5,11,-99,12,12,-99,15,8,-99,-99,10,8,-99,10,10,-99,11,12,15,11,13,6,11
"2019-02-24",8,-99,6,7,-99,-99,9,10,-99,10,11,8,-99,12,14,-99,11,12,-99,14,9,-99,-99,10,10,-99,12,10,-99,10,10,12,10,13,8,15
"2019-02-24",9,-99,6,6,-99,-99,7,10,-99,4,12,6,-99,13,9,-99,10,10,-99,13,7,-99,-99,8,8,-99,9,6,-99,10,10,8,8,14,6,13
"2019-02-24",10,-99,6,5,-99,-99,5,8,-99,4,5,8,-99,10,8,-99,10,8,-99,11,8,-99,-99,6,5,-99,8,4,-99,8,9,5,8,13,4,9
"2019-02-24",11,-99,5,5,-99,-99,8,10,-99,4,2,6,-99,9,9,-99,12,7,-99,10,9,-99,-99,7,7,-99,7,5,-99,11,7,5,11,11,3,8
"2019-02-24",12,-99,8,3,-99,-99,8,7,-99,4,2,5,-99,6,9,-99,11,5,-99,12,7,-99,-99,6,7,-99,7,4,-99,8,7,4,10,11,3,7
"2019-02-24",13,-99,8,3,-99,-99,7,5,-99,4,2,5,-99,2,10,-99,9,3,-99,8,8,-99,-99,4,6,-99,3,4,-99,7,6,4,9,7,2,5
"2019-02-24",14,-99,7,3,-99,-99,7,4,-99,4,2,6,-99,1,7,-99,6,2,-99,5,10,-99,-99,4,6,-99,3,5,-99,7,7,3,8,5,2,5
"2019-02-24",15,-99,6,4,-99,-99,7,5,-99,5,2,6,-99,2,8,-99,6,5,-99,7,10,-99,-99,5,7,-99,4,5,-99,6,7,3,8,7,2,6
"2019-02-24",16,-99,4,4,-99,-99,5,4,-99,4,2,9,-99,4,6,-99,8,8,-99,11,5,-99,-99,6,5,-99,6,3,-99,7,10,4,6,9,2,7
"2019-02-24",17,-99,4,6,-99,-99,5,5,-99,4,3,9,-99,4,6,-99,5,10,-99,7,6,-99,-99,5,4,-99,7,3,-99,4,13,5,4,6,3,8
"2019-02-24",18,-99,4,6,-99,-99,7,10,-99,6,5,9,-99,4,7,-99,7,8,-99,8,10,-99,-99,7,4,-99,7,5,-99,6,10,6,7,6,4,6
